-148.1757 61.0661 26.0 1.2 2016-10-03T12:55:35.000000Z 2016-10-03T12:56:32.052569Z P 3.81590748773
-153.7127 58.9017 10.0 1.5 2016-10-03T12:28:23.000000Z 2016-10-03T12:30:00.188575Z P 6.60989326104
-154.1501 57.9521 57.2 2.0 2016-10-03T12:04:27.000000Z 2016-10-03T12:06:14.732385Z P 7.57601045745
-150.8482 63.5482 7.7 0.7 2016-10-03T12:00:42.000000Z 2016-10-03T12:01:14.933640Z P 1.91501244702
-156.5054 58.0472 143.6 1.9 2016-10-03T11:53:23.000000Z 2016-10-03T11:55:16.505069Z P 8.01028891083
-152.7467 60.075 111.8 1.6 2016-10-03T11:42:23.000000Z 2016-10-03T11:43:40.371757Z p 5.33832139859
-155.6436 65.2376 4.9 1.3 2016-10-03T11:35:35.000000Z 2016-10-03T11:36:28.395215Z P 3.3785053159
-150.7776 63.5488 9.3 0.7 2016-10-03T11:26:20.000000Z 2016-10-03T11:26:52.433069Z P 1.89257010178
-143.2673 60.5872 1.3 0.9 2016-10-03T10:55:17.000000Z 2016-10-03T10:56:29.499691Z P 4.73675531984
-141.3829 60.06 0.0 1.5 2016-10-03T10:45:53.000000Z 2016-10-03T10:47:17.780959Z P 5.61909562024
-141.3167 60.2215 0.0 1.2 2016-10-03T10:41:47.000000Z 2016-10-03T10:43:10.056788Z P 5.49360758696
-155.5929 65.2446 0.7 2.5 2016-10-03T10:35:16.000000Z 2016-10-03T10:36:09.612359Z P 3.35761425676
-150.3648 64.8325 3.4 0.5 2016-10-03T10:10:53.000000Z 2016-10-03T10:11:14.942520Z p 1.14444835977
-141.363 60.1472 0.0 1.2 2016-10-03T10:02:22.000000Z 2016-10-03T10:03:45.794482Z P 5.54729730462
-152.2597 63.3015 0.3 1.1 2016-10-03T09:31:17.000000Z 2016-10-03T09:31:59.516403Z P 2.54720905837
-150.1559 60.8854 47.8 1.8 2016-10-03T09:26:28.000000Z 2016-10-03T09:27:28.746007Z P 4.1464134558
-147.4053 63.4279 65.9 1.2 2016-10-03T09:13:21.000000Z 2016-10-03T09:13:45.173808Z p 1.45200208513
-153.6567 58.7646 5.5 1.6 2016-10-03T08:58:20.000000Z 2016-10-03T08:59:59.315956Z P 6.72543953945
-146.9429 64.338 11.8 0.4 2016-10-03T07:53:51.000000Z 2016-10-03T07:54:03.082581Z p 0.62181288305
-149.0079 61.8411 41.0 0.9 2016-10-03T07:35:53.000000Z 2016-10-03T07:36:39.276696Z P 3.09238826342
-149.954 61.675 46.6 0.9 2016-10-03T07:23:21.000000Z 2016-10-03T07:24:10.952461Z p 3.36001531855
-140.685 59.9023 6.7 1.3 2016-10-03T07:07:24.000000Z 2016-10-03T07:08:52.207328Z P 5.92711560729
-150.0659 61.3984 44.3 1.4 2016-10-03T07:06:03.000000Z 2016-10-03T07:06:56.801584Z P 3.64038149421
-150.9076 61.8113 60.3 1.1 2016-10-03T06:55:23.000000Z 2016-10-03T06:56:13.397235Z p 3.38913557527
-151.2506 61.2871 65.9 1.2 2016-10-03T06:29:39.000000Z 2016-10-03T06:30:36.895911Z p 3.93522805701
-150.8597 63.0227 106.8 1.2 2016-10-03T06:25:34.000000Z 2016-10-03T06:26:10.952636Z p 2.32108067212
